,0,1,2
671,"[18.998781212222223, 72.83119817444445]",[0.94834073],"[[11, 5.459290216969958, 386933.4545454546]]"
672,"[18.998138712222225, 72.82932050777778]",[0.93995527],"[[11, 5.507916312121141, 386933.4545454546]]"
673,"[18.997440123333334, 72.82814393]",[0.93280143],"[[11, 5.550583927272866, 386933.4545454546]]"
674,"[19.001725212222222, 72.82971713]",[0.97090411],"[[12, 6.053262252499818, 389192.4166666667]]"
675,"[18.996097127777777, 72.83148081]",[0.94315061],"[[11, 5.489227118788102, 386933.4545454546]]"
676,"[18.997317201111112, 72.83268737888889]",[0.94317404],"[[11, 5.489090846666873, 386933.4545454546]]"
677,"[18.99609319, 72.83099516777777]",[0.94398747],"[[11, 5.484366283030434, 386933.4545454546]]"
678,"[18.99661861222222, 72.83151080111111]",[0.9440045],"[[11, 5.484267504242593, 386933.4545454546]]"
679,"[18.995976112222223, 72.82963313444445]",[0.9378624],"[[11, 5.520274850302885, 386933.4545454546]]"
680,"[18.996622549999998, 72.83199644333332]",[0.94316759],"[[11, 5.489128340000117, 386933.4545454546]]"
681,"[18.99784262333333, 72.83320301222223]",[0.96835598],"[[12, 6.066649530833613, 389192.4166666667]]"
682,"[18.997144034444446, 72.83202643444444]",[0.94402153],"[[11, 5.4841687254547145, 386933.4545454546]]"
683,"[18.996501534444445, 72.83014876777777]",[0.94141316],"[[11, 5.499363235151726, 386933.4545454546]]"
684,"[18.99773991222222, 72.82805637888889]",[0.93286336],"[[11, 5.550209195757648, 386933.4545454546]]"
685,"[19.002550423333332, 72.83014521222223]",[0.97398976],"[[12, 6.037423210277365, 389192.4166666667]]"
686,"[19.030278185555556, 72.84383575555556]",[0.84460258],"[[16, 7.386471489583146, 473673.0625]]"
687,"[19.03080360777778, 72.84435138888888]",[0.84400949],"[[16, 7.3964562479162606, 473673.0625]]"
688,"[19.03016110777778, 72.84247372222222]",[0.84522307],"[[16, 7.375934043749851, 473673.0625]]"
689,"[19.032041985555555, 72.842259]",[0.84522307],"[[16, 7.375934043749852, 473673.0625]]"
690,"[19.03256740777778, 72.84277463333333]",[0.84522307],"[[16, 7.375934043749852, 473673.0625]]"
691,"[19.03192490777778, 72.84089696666666]",[0.84431633],"[[16, 7.391300652500001, 473673.0625]]"
692,"[19.031854452222223, 72.84538265555555]",[0.8422846],"[[16, 7.42507389791641, 473673.0625]]"
693,"[19.032379874444448, 72.84589828888888]",[0.84140984],"[[16, 7.439382722916092, 473673.0625]]"
694,"[19.031737374444447, 72.84402062222222]",[0.84445068],"[[16, 7.38903651458302, 473673.0625]]"
695,"[19.033618252222226, 72.84380589999999]",[0.84462708],"[[16, 7.386057243749651, 473673.0625]]"
696,"[19.034143674444447, 72.84432153333333]",[0.84405888],"[[16, 7.3956277562496595, 473673.0625]]"
697,"[19.03350117444445, 72.84244386666666]",[0.84522307],"[[16, 7.375934043749853, 473673.0625]]"
698,"[19.029926952222223, 72.83974965555556]",[0.84336489],"[[16, 7.407219594166476, 473673.0625]]"
699,"[19.030452374444447, 72.84026528888889]",[0.84379394],"[[16, 7.400065181666637, 473673.0625]]"
700,"[19.029809874444446, 72.83838762222221]",[0.84222104],"[[16, 7.426117806666715, 473673.0625]]"
701,"[19.03169075222222, 72.8381729]",[0.84203941],"[[16, 7.429097077499889, 473673.0625]]"
702,"[19.032216174444446, 72.83868853333333]",[0.842475],"[[16, 7.4219426650000475, 473673.0625]]"
703,"[19.031573674444445, 72.83681086666667]",[0.83972699],"[[16, 7.466599768750021, 473673.0625]]"
704,"[19.024524371111113, 72.84709388888889]",[0.83566608],"[[16, 7.531107973749862, 473673.0625]]"
705,"[19.024407293333336, 72.84573185555554]",[0.83795336],"[[16, 7.494936002916031, 473673.0625]]"
706,"[19.025049793333338, 72.84760952222221]",[0.83522009],"[[16, 7.538126565416172, 473673.0625]]"
707,"[19.02557521555556, 72.84812515555555]",[0.83441295],"[[16, 7.550808315416145, 473673.0625]]"
708,"[19.02493271555556, 72.84624748888888]",[0.8375113],"[[16, 7.501954594582736, 473673.0625]]"
709,"[19.04616280111111, 72.86581552777778]",[0.91092009],"[[12, 6.595103264167022, 573003.0833333333]]"
710,"[19.049617256666664, 72.8677344]",[0.91871352],"[[12, 6.538286680833593, 573003.0833333333]]"
711,"[19.04551038111111, 72.87022485]",[0.8883056],"[[12, 6.7823877263889365, 573003.0833333333]]"
712,"[19.049605795555554, 72.86854103888889]",[0.91450928],"[[12, 6.568556380833595, 573003.0833333333]]"
713,"[19.057842287777778, 72.86439729777777]",[0.97507621],"[[12, 6.187278945277523, 573003.0833333333]]"
714,"[19.04927915111111, 72.86648637777778]",[0.92352653],"[[12, 6.504619764166616, 573003.0833333333]]"
715,"[19.045172275555554, 72.86897682777777]",[0.8920141],"[[12, 6.748720809722091, 573003.0833333333]]"
716,"[19.049267689999997, 72.86729301666666]",[0.9191927],"[[12, 6.534889464166749, 573003.0833333333]]"
717,"[19.05750418222222, 72.86314927555556]",[0.98332202],"[[12, 6.141102123055614, 573003.0833333333]]"
718,"[19.041398025555555, 72.87202872777777]",[0.86429787],"[[12, 7.051808981944424, 573003.0833333333]]"
719,"[19.053729932222222, 72.86620117555556]",[0.95073944],"[[12, 6.329388380833553, 573003.0833333333]]"
720,"[19.04138656444444, 72.87283536666666]",[0.86219973],"[[12, 7.082290712500173, 573003.0833333333]]"
721,"[19.049623056666665, 72.86869162555556]",[0.91383535],"[[12, 6.573489426389028, 573003.0833333333]]"
722,"[19.05371847111111, 72.86700781444445]",[0.94579694],"[[12, 6.3596580808335545, 573003.0833333333]]"
723,"[19.04793806222222, 72.86343213333333]",[0.88383045],"[[13, 6.905009190000081, 539743.923076923]]"
724,"[19.04792660111111, 72.86423877222222]",[0.92839799],"[[12, 6.471502708611158, 573003.0833333333]]"
725,"[19.052678334444444, 72.8676153888889]",[0.93613751],"[[12, 6.42062339194468, 573003.0833333333]]"
726,"[19.048571458888887, 72.87010583888889]",[0.90195265],"[[12, 6.664724437500155, 573003.0833333333]]"
727,"[19.052666873333333, 72.86842202777778]",[0.93149645],"[[12, 6.450893091944682, 573003.0833333333]]"
728,"[19.05234022888889, 72.86636736666667]",[0.9414216],"[[12, 6.386956475277703, 573003.0833333333]]"
729,"[19.048233353333334, 72.86885781666666]",[0.90620768],"[[12, 6.631057520833178, 573003.0833333333]]"
730,"[19.052328767777777, 72.86717400555555]",[0.93666496],"[[12, 6.417226175277836, 573003.0833333333]]"
731,"[19.044459103333335, 72.87190971666666]",[0.878109],"[[12, 6.883625070833251, 573003.0833333333]]"
732,"[19.044447642222224, 72.87271635555555]",[0.87533785],"[[12, 6.913894770833252, 573003.0833333333]]"
733,"[19.052684134444444, 72.86857261444445]",[0.93075022],"[[12, 6.4558261375001145, 573003.0833333333]]"
734,"[19.053203756666665, 72.86813102222222]",[0.93619368],"[[12, 6.4202612030554, 573003.0833333333]]"
735,"[19.04909688111111, 72.87062147222223]",[0.90199761],"[[12, 6.664362248611269, 573003.0833333333]]"
736,"[19.053192295555558, 72.8689376611111]",[0.93155135],"[[12, 6.45053090305527, 573003.0833333333]]"
737,"[19.05286565111111, 72.86688299999999]",[0.94147913],"[[12, 6.386594286388554, 573003.0833333333]]"
738,"[19.05285419, 72.86768963888888]",[0.93672127],"[[12, 6.4168639863884245, 573003.0833333333]]"
739,"[19.044984525555552, 72.87242535]",[0.87814292],"[[12, 6.883262881944628, 573003.0833333333]]"
740,"[19.044973064444445, 72.87323198888889]",[0.87537026],"[[12, 6.913532581944498, 573003.0833333333]]"
741,"[19.052561256666667, 72.86625335555556]",[0.94339862],"[[12, 6.374560036388967, 573003.0833333333]]"
742,"[19.04845438111111, 72.86874380555555]",[0.90781294],"[[12, 6.618661081944442, 573003.0833333333]]"
743,"[19.052549795555553, 72.86705999444445]",[0.93860064],"[[12, 6.4048297363891, 573003.0833333333]]"
744,"[19.05222315111111, 72.86500533333333]",[0.94884993],"[[12, 6.340893119722121, 573003.0833333333]]"
745,"[19.048116275555554, 72.86749578333333]",[0.91227596],"[[12, 6.584994165277596, 573003.0833333333]]"
746,"[19.052211689999996, 72.86581197222222]",[0.94394329],"[[12, 6.3711628197222545, 573003.0833333333]]"
747,"[19.044342025555554, 72.87054768333333]",[0.8825708],"[[12, 6.837561715277669, 573003.0833333333]]"
748,"[19.05667393222222, 72.8647201311111]",[0.9729669],"[[12, 6.199223778610669, 573003.0833333333]]"
749,"[19.051197314444444, 72.87068362222222]",[0.91174435],"[[12, 6.588945765277636, 573003.0833333333]]"
750,"[19.044330564444447, 72.87135432222222]",[0.87960545],"[[12, 6.867831415277539, 573003.0833333333]]"
751,"[19.052567056666664, 72.86721058111111]",[0.93782829],"[[12, 6.409762781944533, 573003.0833333333]]"
752,"[19.05666247111111, 72.86552676999999]",[0.96774326],"[[12, 6.22906941749957, 573003.0833333333]]"
753,"[19.06500450888889, 72.84961929222221]",[1.00803299],"[[13, 6.251912048204838, 562606.6923076923]]"
754,"[19.064666403333334, 72.84837126999999]",[1.01096417],"[[13, 6.226691036153606, 562606.6923076923]]"
755,"[19.048560246666668, 72.85725072222222]",[0.86228582],"[[13, 6.640369090256029, 521704.30769230775]]"
756,"[19.048548785555553, 72.85805736111111]",[0.85910807],"[[13, 6.674904226153506, 521704.30769230775]]"
757,"[19.051621324444444, 72.85713171111111]",[0.91354876],"[[13, 6.593525942307539, 539743.923076923]]"
758,"[19.051609863333336, 72.85793835]",[0.91118192],"[[13, 6.614481888461295, 539743.923076923]]"
759,"[19.052146746666665, 72.85764734444444]",[0.91357739],"[[13, 6.593275196153786, 539743.923076923]]"
760,"[19.052135285555554, 72.85845398333333]",[0.91120994],"[[13, 6.614231142307633, 539743.923076923]]"
761,"[19.059385372222224, 72.85022732777777]",[0.96098404],"[[14, 6.678020858809223, 532465.7857142857]]"
762,"[19.051504246666667, 72.85576967777777]",[0.87132008],"[[13, 6.552002654358514, 521704.30769230775]]"
763,"[19.06383615333333, 72.84994212555556]",[1.00823192],"[[13, 6.250205589230675, 562606.6923076923]]"
764,"[19.051492785555556, 72.85657631666666]",[0.91480376],"[[13, 6.5825918730766615, 539743.923076923]]"
765,"[19.063824692222223, 72.85074876444445]",[1.0058296],"[[13, 6.270770094358923, 562606.6923076923]]"
766,"[19.056127057777775, 72.85736571666666]",[0.98341774],"[[13, 6.460984741538344, 562606.6923076923]]"
767,"[19.068458964444446, 72.85153816444443]",[0.99879809],"[[13, 6.330560434102209, 562606.6923076923]]"
768,"[19.05578895222222, 72.85611769444444]",[0.98615603],"[[13, 6.437676876153605, 562606.6923076923]]"
769,"[19.06812085888889, 72.85029014222222]",[1.00290404],"[[13, 6.295704963589597, 562606.6923076923]]"
770,"[19.052014702222223, 72.85916959444444]",[0.90884304],"[[13, 6.6356505846150915, 539743.923076923]]"
771,"[19.064346608888886, 72.85334204222222]",[0.99748865],"[[13, 6.3416542674357945, 562606.6923076923]]"
772,"[19.05200324111111, 72.85997623333333]",[0.9787704],"[[12, 6.1664942980554684, 573003.0833333333]]"
773,"[19.06433514777778, 72.85414868111111]",[0.99505971],"[[13, 6.362218772564041, 562606.6923076923]]"
774,"[19.059188135555555, 72.85724670555555]",[0.98718291],"[[13, 6.428953594871631, 562606.6923076923]]"
775,"[19.062956905555556, 72.85350823333333]",[0.99838684],"[[13, 6.334045388204909, 562606.6923076923]]"
776,"[19.05507578, 72.85905058333333]",[1.00258328],"[[12, 6.035685834166539, 573003.0833333333]]"
777,"[19.055064318888892, 72.85985722222222]",[0.99974962],"[[12, 6.051032714721959, 573003.0833333333]]"
778,"[19.063482327777777, 72.85402386666665]",[0.9962976],"[[13, 6.351739831794349, 562606.6923076923]]"
779,"[19.05560120222222, 72.85956621666666]",[1.00317865],"[[12, 6.032466669722124, 573003.0833333333]]"
780,"[19.05558974111111, 72.86037285555555]",[0.99968231],"[[12, 6.051397822499975, 573003.0833333333]]"
781,"[19.063177933333332, 72.85339422222222]",[0.99850878],"[[13, 6.333012186922915, 562606.6923076923]]"
782,"[19.06283982777778, 72.85214619999999]",[1.00261576],"[[13, 6.298156716409969, 562606.6923076923]]"
783,"[19.062828366666665, 72.85295283888888]",[1.00019436],"[[13, 6.318721221538154, 562606.6923076923]]"
784,"[19.054958702222223, 72.85768854999999]",[0.9783928],"[[13, 6.503985818974057, 562606.6923076923]]"
785,"[19.067290608888886, 72.85186099777776]",[0.99899942],"[[13, 6.328853975127682, 562606.6923076923]]"
786,"[19.054947241111112, 72.85849518888888]",[0.97593717],"[[13, 6.52513748564072, 562606.6923076923]]"
787,"[19.06727914777778, 72.85266763666665]",[0.99657178],"[[13, 6.349418480255929, 562606.6923076923]]"
788,"[19.056115596666668, 72.85817235555555]",[0.98096396],"[[13, 6.4819406876920995, 562606.6923076923]]"
789,"[19.064352088888892, 72.85402861444443]",[0.99540596],"[[13, 6.359287869743155, 562606.6923076923]]"
790,"[19.055788952222223, 72.85611769444444]",[0.98615603],"[[13, 6.437676876153512, 562606.6923076923]]"
791,"[19.05577749111111, 72.85692433333332]",[0.98369365],"[[13, 6.4586328223073615, 562606.6923076923]]"
792,"[19.064013983333336, 72.85278059222223]",[0.99952098],"[[13, 6.324432399230909, 562606.6923076923]]"
793,"[19.04790782666667, 72.86166004444443]",[0.88989098],"[[13, 6.8301291212815425, 539743.923076923]]"
794,"[19.060239733333333, 72.85583249222222]",[0.99251614],"[[13, 6.383748949230594, 562606.6923076923]]"
795,"[19.047896365555555, 72.86246668333332]",[0.88699514],"[[13, 6.864859977691896, 539743.923076923]]"
796,"[19.05613285777778, 72.85832294222222]",[0.98056492],"[[13, 6.485355873076632, 562606.6923076923]]"
797,"[19.060228272222222, 72.85663913111111]",[0.99006492],"[[13, 6.404509174871626, 562606.6923076923]]"
798,"[19.054447863333333, 72.85306345]",[0.93464486],"[[14, 6.804616297142325, 515714.7142857143]]"
799,"[19.054436402222223, 72.85387008888888]",[0.94709035],"[[14, 6.835742626428245, 532465.7857142857]]"
800,"[19.059176674444444, 72.85805334444444]",[0.98474082],"[[13, 6.449713820512662, 562606.6923076923]]"
801,"[19.058850030000002, 72.85599868333333]",[0.99061224],"[[13, 6.399871926922742, 562606.6923076923]]"
802,"[19.054743154444445, 72.85848913333332]",[0.97494713],"[[13, 6.533695301025249, 562606.6923076923]]"
803,"[19.058838568888888, 72.85680532222221]",[0.98816334],"[[13, 6.420632152563805, 562606.6923076923]]"
804,"[19.050957443333335, 72.86234767222221]",[0.95740929],"[[12, 6.289390846388567, 573003.0833333333]]"
805,"[19.059193935555555, 72.8582039311111]",[0.98430508],"[[13, 6.453423772563857, 562606.6923076923]]"
806,"[19.05971355777778, 72.85776233888889]",[0.9861562],"[[13, 6.437675443589626, 562606.6923076923]]"
807,"[19.05970209666667, 72.85856897777778]",[0.98371678],"[[13, 6.458435669230658, 562606.6923076923]]"
808,"[19.059375452222223, 72.85651431666666]",[0.98958296],"[[13, 6.408593775640768, 562606.6923076923]]"
809,"[19.059363991111113, 72.85732095555555]",[0.98713575],"[[13, 6.4293540012818, 562606.6923076923]]"
810,"[19.05907105777778, 72.85588467222222]",[0.99117982],"[[13, 6.395064251281798, 562606.6923076923]]"
811,"[19.05496418222222, 72.85837512222223]",[0.97637731],"[[13, 6.521338676666768, 562606.6923076923]]"
812,"[19.059059596666668, 72.8566913111111]",[0.98873012],"[[13, 6.415824476922829, 562606.6923076923]]"
813,"[19.058732952222226, 72.85463664999999]",[0.99461504],"[[13, 6.36598258333291, 562606.6923076923]]"
814,"[19.05462607666667, 72.8571271]",[0.97841388],"[[13, 6.503804613845995, 562606.6923076923]]"
815,"[19.05872149111111, 72.85544328888888]",[0.99216252],"[[13, 6.386742808973971, 562606.6923076923]]"
816,"[19.063183733333332, 72.85435144777777]",[0.99560756],"[[13, 6.357581410768992, 562606.6923076923]]"
817,"[19.05907685777778, 72.85684189777777]",[0.98829273],"[[13, 6.419534428974027, 562606.6923076923]]"
818,"[19.06317227222222, 72.85515808666666]",[0.99317802],"[[13, 6.3781459158972105, 562606.6923076923]]"
819,"[19.068447503333335, 72.85234480333332]",[0.99637023],"[[13, 6.3511249392304245, 562606.6923076923]]"
820,"[19.06810939777778, 72.85109678111111]",[1.00048333],"[[13, 6.3162694687178105, 562606.6923076923]]"
821,"[19.052003241111112, 72.85997623333333]",[0.9787704],"[[12, 6.166494298055337, 573003.0833333333]]"
822,"[19.051991779999998, 72.86078287222222]",[0.97402531],"[[12, 6.193222789722139, 573003.0833333333]]"
823,"[19.06432368666667, 72.85495532]",[0.99263021],"[[13, 6.382783277692257, 562606.6923076923]]"
824,"[19.06328355, 72.85556289444445]",[0.99184097],"[[13, 6.389465363846101, 562606.6923076923]]"
825,"[19.06294544444445, 72.85431487222222]",[0.99595858],"[[13, 6.354609893333155, 562606.6923076923]]"
826,"[19.062933983333334, 72.85512151111111]",[0.99352907],"[[13, 6.375174398461341, 562606.6923076923]]"
827,"[19.05505285777778, 72.8606638611111]",[0.99523894],"[[12, 6.075559500833094, 573003.0833333333]]"
828,"[19.063470866666666, 72.85483050555554]",[0.99386815],"[[13, 6.372304336922566, 562606.6923076923]]"
829,"[19.06345940555556, 72.85563714444443]",[0.99143905],"[[13, 6.392868842050812, 562606.6923076923]]"
830,"[19.055578280000002, 72.86117949444444]",[0.9941583],"[[12, 6.081455491944361, 573003.0833333333]]"
831,"[19.063166472222225, 72.85420086111111]",[0.99608063],"[[13, 6.35357669205116, 562606.6923076923]]"
832,"[19.06315501111111, 72.8550075]",[0.99365114],"[[13, 6.374141197179345, 562606.6923076923]]"
833,"[19.06282836666667, 72.85295283888888]",[1.00019436],"[[13, 6.318721221538184, 562606.6923076923]]"
834,"[19.062816905555554, 72.85375947777777]",[0.99776829],"[[13, 6.339285726666371, 562606.6923076923]]"
835,"[19.054935780000005, 72.85930182777777]",[1.00076771],"[[12, 6.045513856388521, 573003.0833333333]]"
836,"[19.067267686666668, 72.85347427555554]",[0.99414241],"[[13, 6.369982985384144, 562606.6923076923]]"
837,"[19.060239733333333, 72.85583249222223]",[0.99251614],"[[13, 6.383748949230959, 562606.6923076923]]"
838,"[19.072571640000003, 72.85000494]",[0.99928864],"[[13, 6.326402222307735, 562606.6923076923]]"
839,"[19.060228272222222, 72.85663913111112]",[0.99006492],"[[13, 6.404509174871991, 562606.6923076923]]"
840,"[19.068464764444446, 72.85249539]",[0.99589719],"[[13, 6.355129657948652, 562606.6923076923]]"
841,"[19.07256017888889, 72.8508115788889]",[0.99686134],"[[13, 6.346966727435921, 562606.6923076923]]"
842,"[19.07152004222222, 72.85141915333334]",[0.99607211],"[[13, 6.353648813589764, 562606.6923076923]]"
843,"[19.067413166666668, 72.85390960333334]",[0.99267829],"[[13, 6.3823762492307115, 562606.6923076923]]"
844,"[19.071508581111114, 72.85222579222223]",[0.99364262],"[[13, 6.374213318718011, 562606.6923076923]]"
845,"[19.071181936666665, 72.85017113111111]",[1.00018586],"[[13, 6.318793343076788, 562606.6923076923]]"
846,"[19.06707506111111, 72.85266158111112]",[0.99679591],"[[13, 6.347520778718099, 562606.6923076923]]"
847,"[19.071170475555558, 72.85097777]",[0.99775977],"[[13, 6.339357848205035, 562606.6923076923]]"
848,"[19.06330081111111, 72.85571348111112]",[0.99136805],"[[13, 6.393470082564297, 562606.6923076923]]"
849,"[19.06328935, 72.85652012000001]",[0.98894119],"[[13, 6.4140345876925435, 562606.6923076923]]"
850,"[19.071525842222226, 72.85237637888889]",[0.9931695],"[[13, 6.3782180374358735, 562606.6923076923]]"
851,"[19.072045464444447, 72.85193478666666]",[0.9939817],"[[13, 6.3713432571792366, 562606.6923076923]]"
852,"[19.06793858888889, 72.85442523666667]",[0.99058878],"[[13, 6.400070692820517, 562606.6923076923]]"
853,"[19.072034003333332, 72.85274142555555]",[0.99155254],"[[13, 6.3919077623074205, 562606.6923076923]]"
854,"[19.07170735888889, 72.85068676444445]",[0.99809857],"[[13, 6.336487786666624, 562606.6923076923]]"
855,"[19.071695897777776, 72.85149340333334]",[0.99567006],"[[13, 6.35705229179481, 562606.6923076923]]"
856,"[19.063826233333334, 72.85622911444445]",[0.98927969],"[[13, 6.411164526153769, 562606.6923076923]]"
857,"[19.063814772222223, 72.85703575333334]",[0.98685609],"[[13, 6.431729031281986, 562606.6923076923]]"
858,"[19.071402964444445, 72.85005711999999]",[1.00030765],"[[13, 6.31776014179446, 562606.6923076923]]"
859,"[19.06729608888889, 72.85254757]",[0.99691792],"[[13, 6.346487577435771, 562606.6923076923]]"
860,"[19.071391503333334, 72.85086375888888]",[0.99788175],"[[13, 6.3383246469226755, 562606.6923076923]]"
861,"[19.07106485888889, 72.84880909777779]",[1.00415419],"[[13, 6.285062378461497, 562606.6923076923]]"
862,"[19.066957983333335, 72.85129954777778]",[1.00102971],"[[13, 6.3116321069231605, 562606.6923076923]]"
863,"[19.071053397777778, 72.84961573666668]",[1.0019908],"[[13, 6.303469176410429, 562606.6923076923]]"
864,"[19.070039022222222, 72.85448738666666]",[0.98828534],"[[13, 6.41959715820489, 562606.6923076923]]"
865,"[19.071408764444445, 72.85101434555555]",[0.99740894],"[[13, 6.342329365640904, 562606.6923076923]]"
866,"[19.055450846666663, 72.85486967222222]",[0.94682415],"[[14, 6.838614742618962, 532465.7857142857]]"
867,"[19.067782753333333, 72.84904212]",[1.00698985],"[[13, 6.260849493076621, 562606.6923076923]]"
868,"[19.051676596666667, 72.85792157222222]",[0.9114212],"[[13, 6.612342719230716, 539743.923076923]]"
869,"[19.051665135555552, 72.85872821111111]",[0.9091003],"[[13, 6.633298665384655, 539743.923076923]]"
870,"[19.05885003, 72.85599868333334]",[0.99061224],"[[13, 6.3998719269231366, 562606.6923076923]]"
871,"[19.054737674444443, 72.85780256111111]",[0.9769568],"[[13, 6.516342443333414, 562606.6923076923]]"
872,"[19.054726213333335, 72.8586092]",[1.001702],"[[12, 6.040454209166594, 573003.0833333333]]"
873,"[19.055263096666664, 72.85831819444445]",[0.97798243],"[[13, 6.507513522307817, 562606.6923076923]]"
874,"[19.055251635555553, 72.85912483333334]",[1.00349292],"[[12, 6.030768061388965, 573003.0833333333]]"
875,"[19.062501722222223, 72.85089817777778]",[1.00670333],"[[13, 6.263301245897357, 562606.6923076923]]"
876,"[19.054620596666666, 72.85644052777778]",[0.93993828],"[[14, 6.911420664523716, 532465.7857142857]]"
877,"[19.06695250333333, 72.85061297555556]",[1.00310462],"[[13, 6.293998504615435, 562606.6923076923]]"
878,"[19.054609135555555, 72.85724716666667]",[0.97797198],"[[13, 6.507603422820464, 562606.6923076923]]"
879,"[19.066941042222222, 72.85141961444445]",[1.00068442],"[[13, 6.314563009743681, 562606.6923076923]]"
880,"[19.055439385555555, 72.85567631111111]",[0.94441745],"[[14, 6.864378459285578, 532465.7857142857]]"
881,"[19.06367587777778, 72.85153257]",[1.00362413],"[[13, 6.289576928717933, 562606.6923076923]]"
882,"[19.047569721111113, 72.86041202222223]",[0.89382894],"[[13, 6.785508876410739, 539743.923076923]]"
883,"[19.059901627777776, 72.85458447]",[0.9959518],"[[13, 6.354667281282101, 562606.6923076923]]"
884,"[19.04755826, 72.86121866111112]",[0.89074262],"[[13, 6.8202397328210935, 539743.923076923]]"
885,"[19.059890166666666, 72.8553911088889]",[0.99349917],"[[13, 6.375427506923131, 562606.6923076923]]"
886,"[19.054109757777777, 72.85181542777778]",[0.94060807],"[[14, 6.75060748523798, 515714.7142857143]]"
887,"[19.054098296666666, 72.85262206666667]",[0.93634939],"[[14, 6.789162189999895, 515714.7142857143]]"
888,"[19.058838568888888, 72.85680532222223]",[0.98816334],"[[13, 6.420632152564169, 562606.6923076923]]"
889,"[19.058511924444446, 72.85475066111111]",[0.99404703],"[[13, 6.370790258974249, 562606.6923076923]]"
890,"[19.05850046333333, 72.8555573]",[0.99159473],"[[13, 6.39155048461531, 562606.6923076923]]"
891,"[19.05885583, 72.85695590888889]",[0.98772614],"[[13, 6.4243421046153655, 562606.6923076923]]"
892,"[19.059037346666667, 72.85526629444445]",[0.99301663],"[[13, 6.379512107692275, 562606.6923076923]]"
893,"[19.059025885555556, 72.85607293333334]",[0.99056498],"[[13, 6.400272333333307, 562606.6923076923]]"
894,"[19.058732952222222, 72.85463664999999]",[0.99461504],"[[13, 6.365982583332941, 562606.6923076923]]"
895,"[19.05839484666667, 72.85338862777779]",[0.99804981],"[[13, 6.336900915384781, 562606.6923076923]]"
896,"[19.054287971111112, 72.85587907777779]",[0.94063622],"[[14, 6.904163660714399, 532465.7857142857]]"
897,"[19.058383385555555, 72.85419526666668]",[0.99559814],"[[13, 6.357661141025842, 562606.6923076923]]"
898,"[19.062845627777776, 72.85310342555556]",[0.99972221],"[[13, 6.322725940256381, 562606.6923076923]]"
899,"[19.058738752222222, 72.85559387555556]",[0.99172436],"[[13, 6.390452761025533, 562606.6923076923]]"
900,"[19.062834166666665, 72.85391006444445]",[0.99729546],"[[13, 6.343290445384598, 562606.6923076923]]"
901,"[19.067771292222222, 72.84984875888888]",[1.00458227],"[[13, 6.281413998204836, 562606.6923076923]]"
902,"[19.051665135555556, 72.85872821111111]",[0.9091003],"[[13, 6.6332986653845625, 539743.923076923]]"
903,"[19.063997042222223, 72.85290065888888]",[0.99917528],"[[13, 6.327363302051063, 562606.6923076923]]"
904,"[19.05165367444444, 72.85953485]",[0.90683122],"[[13, 6.654254611538501, 539743.923076923]]"
905,"[19.062607338888892, 72.85306685]",[1.00007257],"[[13, 6.3197544228205444, 562606.6923076923]]"
906,"[19.054714752222225, 72.85941583888889]",[0.99887086],"[[12, 6.055801089722145, 573003.0833333333]]"
907,"[19.055240174444446, 72.85993147222223]",[1.0006959],"[[12, 6.0459029113889, 573003.0833333333]]"
908,"[19.062490261111112, 72.85170481666667]",[1.00429462],"[[13, 6.283865751025572, 562606.6923076923]]"
909,"[19.062478799999997, 72.85251145555556]",[1.00187769],"[[13, 6.3044302561537595, 562606.6923076923]]"
910,"[19.054597674444448, 72.85805380555556]",[0.9755184],"[[13, 6.528755089486975, 562606.6923076923]]"
911,"[19.06692958111111, 72.85222625333334]",[0.99825913],"[[13, 6.335127514871897, 562606.6923076923]]"
912,"[19.072233534444447, 72.84875691777778]",[1.00303445],"[[13, 6.294595532820394, 562606.6923076923]]"
913,"[19.06812665888889, 72.85124736777777]",[1.00001129],"[[13, 6.320274187435677, 562606.6923076923]]"
914,"[19.072222073333332, 72.84956355666667]",[1.00097327],"[[13, 6.312111256922945, 562606.6923076923]]"
915,"[19.066430203333333, 72.84679451444444]",[1.00894981],"[[13, 6.244041322820465, 562606.6923076923]]"
916,"[19.06707506111111, 72.85266158111111]",[0.99679591],"[[13, 6.347520778717737, 562606.6923076923]]"
917,"[19.07084383111111, 72.84892310888888]",[1.00426143],"[[13, 6.284148620769027, 562606.6923076923]]"
918,"[19.066736955555555, 72.8514135588889]",[1.000908],"[[13, 6.312665308205125, 562606.6923076923]]"
919,"[19.07083237, 72.84972974777777]",[1.0018692],"[[13, 6.304502377692059, 562606.6923076923]]"
920,"[19.062962705555552, 72.8544654588889]",[0.9954855],"[[13, 6.358614612051323, 562606.6923076923]]"
921,"[19.062951244444445, 72.85527209777779]",[0.99305596],"[[13, 6.379179117179569, 562606.6923076923]]"
922,"[19.07118773666667, 72.85112835666666]",[0.99728695],"[[13, 6.343362566922899, 562606.6923076923]]"
923,"[19.07170735888889, 72.85068676444443]",[0.99809857],"[[13, 6.336487786666261, 562606.6923076923]]"
924,"[19.067600483333333, 72.85317721444444]",[0.9947057],"[[13, 6.36521522230754, 562606.6923076923]]"
925,"[19.071695897777776, 72.85149340333332]",[0.99567006],"[[13, 6.357052291794446, 562606.6923076923]]"
926,"[19.071369253333334, 72.84943874222222]",[1.00220694],"[[13, 6.301632316153649, 562606.6923076923]]"
