,0,1
0,0.5247171219636056,0.44602930862978946
1,0.5655932082892458,0.44602930862978946
2,0.5841586115229512,0.4371533072083483
3,0.5889272033229696,0.44602930862978946
4,0.5435774390998667,0.44602930862978946
5,0.5672475709272237,0.4371533072083483
6,0.5794210957117852,0.4371533072083483
7,0.5947273236883429,0.4371533072083483
8,0.5891814067487173,0.4371533072083483
9,0.5519578960747825,0.44602930862978946
10,0.5573757642642169,0.44602930862978946
11,0.5994335592768343,0.4646288357705674
12,0.5834636704575452,0.4371533072083483
13,0.5980380527730244,0.4371533072083483
14,0.5901843940137492,0.4371533072083483
15,0.5676219924447119,0.49285724036830336
16,0.5955168716695523,0.47471805305059944
17,0.5534168647310769,0.49285724036830336
18,0.5839217890084445,0.4371533072083483
19,0.5761410875417632,0.4475050682347395
20,0.6245155340031588,0.4707584433287436
21,0.5591583055495238,0.44602930862978946
22,0.5818836342779207,0.4371533072083483
23,0.559338781883222,0.49285724036830336
24,0.5675882917254653,0.49285724036830336
25,0.5888556714967635,0.47471805305059944
26,0.5850847608041782,0.46038813577344206
27,0.5247639892636353,0.44602930862978946
28,0.5652673214768794,0.4783452133342447
29,0.5282400490604782,0.4371533072083483
30,0.5753477431949766,0.4371533072083483
31,0.5363475819589422,0.48723266153629113
32,0.5658623235567579,0.4783452133342447
33,0.5839572372275758,0.4371533072083483
34,0.6254913368041146,0.4707584433287436
35,0.590110716881043,0.47471805305059944
36,0.5551967900088669,0.49285724036830336
37,0.5934037759840353,0.4646288357705674
38,0.6215872753638189,0.49285724036830336
39,0.5721028862711781,0.47471805305059944
40,0.526891397922673,0.48723266153629113
41,0.5906132701076509,0.47471805305059944
42,0.4995132110368531,0.4578223832983228
43,0.49865969007881306,0.4578223832983228
44,0.5958967799723006,0.4371533072083483
45,0.5140744790277941,0.45643269814672777
46,0.5947528512869846,0.4371533072083483
47,0.5586828008462148,0.44602930862978946
48,0.5833107562087463,0.4371533072083483
49,0.5143412517732464,0.45643269814672777
50,0.5576887629878209,0.44602930862978946
51,0.5009475516499518,0.4578223832983228
52,0.6007059773158842,0.4371533072083483
53,0.5853322631780052,0.4371533072083483
54,0.5945582113244434,0.46038813577344206
55,0.6012702602536903,0.4666964819737271
