,0,1,2
0,12,6.890287289800935,8322.781923100505
1,13,7.823704672974213,5255.782467129061
2,12,8.11436629616224,4544.69226292328
3,12,8.235700286563425,4703.8602032196995
4,13,7.421140305204036,7992.6372201944405
5,11,7.66173552202881,4951.893898194013
6,12,8.052025710870426,4678.853999140871
7,11,8.36709984319732,4401.805773682539
8,11,8.23062917805464,4485.015365783346
9,12,7.370869207177273,5855.902809131587
10,13,7.612040358907573,5725.816123730799
11,13,8.523025905514698,4791.92691113625
12,11,8.113907271825198,4588.638882409845
13,11,8.432246787705377,4361.5217342570595
14,12,8.257653939386984,4424.172257475867
15,9,7.887611593431285,4544.0294738697385
16,13,8.380712967712189,4700.471246130976
17,9,7.544835352511033,4945.286302858964
18,12,8.177762832416025,4673.933903763728
19,10,8.002421750466766,4888.16266435696
20,11,9.177402703636442,4136.8878805421455
21,12,7.521230318595362,6006.510071663721
22,11,8.095689215190577,4639.464930350596
23,9,7.716234416692683,5020.488690841573
24,9,7.883364878260737,4543.314085098502
25,13,8.246021733619585,4770.603298517337
26,12,8.097468403144525,5009.214295840841
27,12,6.878860893947432,8944.414383863885
28,14,7.990513435429302,5293.011526563517
29,12,7.455748825000025,6873.425655471352
30,11,7.886213596919175,4734.669530433847
31,14,7.653397734385252,5720.926944767799
32,14,8.014985328915872,5295.752986918947
33,11,8.131161504418975,4585.66534861122
34,11,9.199157923379998,4125.932523665938
35,13,8.28399862299649,4717.830454227373
36,9,7.616571986994582,5033.6099246196545
37,13,8.47422141966325,4921.010659527978
38,9,9.113668742725071,3847.667260414057
39,13,7.93108558115501,5073.598730276044
40,14,7.486928318428739,5959.632899275584
41,13,8.295205191040703,4707.854598710647
42,12,6.768201522754377,6854.3206822562815
43,12,6.710491842823969,7066.202601256544
44,11,8.394086702079019,4385.227032902394
45,12,7.105396704869194,5927.068215014024
46,11,8.367569963031006,4401.456704576726
47,12,7.511282430731122,6029.7777957087155
48,11,8.111633810340193,4592.4813148180965
49,12,7.204216810439704,6048.991208667447
50,12,7.496011526043113,5912.271495572428
51,12,6.715688321382733,6680.459498257441
52,11,8.527556186996184,4377.006421263085
53,11,8.174550898079605,4574.360922486323
54,12,8.251582498465247,4782.974342062603
55,7,8.492396352193229,3556.9043113869284
56,9,7.549432402262643,4942.249753158207
57,13,7.462153663814083,9772.620874035838
58,10,8.288438983361711,4494.546795224061
59,10,7.87922729558761,4721.490315897812
60,10,7.93962397426408,4715.503135216859
61,11,8.537171142188047,4369.83236296281
62,12,8.184476553117724,4896.479947967712
63,11,8.631660499333105,4292.932478890491
64,11,8.520147625861792,4380.081790807204
65,12,7.132586789101915,5905.280280107471
66,10,9.265865587291515,3953.307425067406
67,13,7.747076528572275,7332.546253616135
68,12,6.737613498062717,7286.228578644593
69,14,7.660735912206396,5701.126870990869
70,11,8.253911064817745,4858.654951578242
71,12,6.9028941359064495,7739.40218210515
72,11,8.492477350199765,4403.701541900713
73,12,8.014346628556298,5053.341603242856
74,12,7.702581881871536,5253.483269843716
75,13,8.265814367421042,4733.14734564773
76,9,8.128963963272383,4488.037588292755
77,12,7.2804044616165635,5846.569146403616
78,12,6.920811508693599,8199.551744252556
79,9,9.052282358261209,3869.226965135098
80,9,7.633487946774956,5026.0634731923865
81,12,7.111716001278871,5929.556630990319
82,10,7.320672722374618,11580.291007412856
83,12,7.075634176655009,6349.6977109830505
84,12,8.174276483891274,4908.015982195389
85,9,7.090810495356855,5059.196151711471
86,7,8.556842207275132,3530.727427096711
87,12,7.28499324350545,5880.131139085289
88,9,7.597098415983609,4969.480610161157
89,10,7.557098544956956,4694.268370095267
90,13,8.40478374174361,4700.644774763278
91,9,9.238108505537033,3786.663324845305
92,11,6.975463815584961,5741.508146178958
93,13,7.874710746035243,6111.065873066087
94,10,7.583046890510497,4765.935668769332
95,9,9.105982926666401,3851.5513598162847
96,14,7.819799613320579,5525.6554979943585
97,14,7.857583843273732,5535.659770327548
98,11,7.135741330428731,5474.483004961935
99,10,7.578616026076778,4813.682265337892
100,12,7.253101173147406,5914.863288572597
101,12,7.132024020059764,5905.873516866535
102,12,7.055208088764689,6673.10661293276
103,12,7.23475556760959,5876.176118240035
104,11,7.164896348388323,5436.276611138384
105,13,7.541208790868357,8509.22660996726
106,11,7.224657012903273,5355.472172662246
107,11,6.056310780761351,6952.648483754795
108,12,7.0500276196579525,6614.456200813421
109,13,7.088037899361802,6281.063097674856
110,11,7.159037700776006,5434.266633026981
111,14,7.468935999710252,5967.255357969584
112,11,6.962002384314626,7214.027544355327
113,14,7.514470809800015,5873.577813612947
114,12,6.93897676852441,7976.405546069922
115,12,7.280610486897117,5846.637580656376
116,13,7.977063287966306,5385.47571081332
117,12,7.106476053868849,5928.029022851089
118,10,7.142574708869053,5028.036397247519
119,11,7.23368517017596,5345.09012189279
120,10,6.727859073824082,5912.565180099269
121,11,7.218407193368522,7798.982208498577
122,13,6.631268010792066,7047.314376920542
123,13,7.16980061760841,5912.030199773352
124,11,7.043016218086668,5627.155601430161
125,11,7.202659899062088,5374.063696952037
126,9,7.740692730757514,3337.767369055391
127,13,7.892659696980747,5124.560090350285
128,11,6.054370149441127,6811.86453505785
129,14,7.836510853382625,5504.446555494854
130,13,6.964200299896335,7113.061827542969
131,11,5.997263879567473,6865.966385870181
132,12,7.247755133038507,5929.633687218035
133,13,7.574414138302386,5880.23245295495
134,13,7.967871535447837,5429.212184168796
135,13,6.40704780321013,7616.073560069365
136,11,7.314917538197139,5284.925643762029
137,9,7.762120861338049,3326.161177320881
138,11,7.3142851930229895,5293.170756769777
139,12,8.228201671269455,4826.714387365993
140,12,8.251379666592552,4782.224802339101
141,13,8.286295484638629,4715.965073928196
142,9,9.185325360494687,3812.392102862422
143,13,8.321659591737546,4743.330844526248
144,13,8.363098612945294,4731.9754973957415
145,13,8.084424851039232,4872.28342379554
146,13,7.463302741966574,5617.8904416261985
147,10,7.548040734645306,6251.888629420934
148,10,8.443945173106075,3306.656974440413
149,9,7.915207081930589,3262.419809621661
150,9,8.14027128440028,3046.702423498873
151,9,7.749740389676907,3332.651805831987
152,9,7.605843209398978,3351.7932146454345
153,9,8.158414462034866,3046.8731812885244
154,9,8.110701406119864,3059.5004054404635
155,9,7.8499656996107525,3322.040265026545
156,9,7.413052219857969,3529.7294205513285
157,9,8.001921054974904,3185.907532905159
158,9,7.840628141262471,3331.0613883140286
159,9,7.560866303474631,3381.903349427441
160,9,8.102823132065831,3043.502405923783
161,9,8.664830612163849,3289.8375140051203
162,9,7.915223908580018,3264.747151038841
163,10,9.023391389442324,3562.976938578326
164,11,7.350307160038085,5216.0158270985885
165,10,7.98496103075793,5256.856836350934
166,9,8.401674331396537,2903.0673274315604
167,9,8.704847218408196,3257.829769853696
168,10,8.064230251605329,4779.374442994717
169,11,7.097268379051796,5537.9618944589965
170,12,7.67148918267826,6754.723844836093
171,11,7.339383582977372,5208.998512621692
172,9,8.674722509785473,3273.2483980543434
173,9,7.969640127831994,3217.481735499995
174,9,7.9077148005570965,3272.0668311391382
175,12,7.674574397838161,6747.199783769889
176,12,7.6808737551365285,6834.064655894508
177,9,7.678890501847073,3421.4909666091057
178,10,8.377419450898834,4495.591481561507
179,9,8.370944052050259,2911.1774055061155
180,9,8.702142125272571,3262.3667462735843
181,9,7.84458899019029,3328.024098117134
182,9,8.30483180626144,4218.851023433417
183,9,7.858827339927418,3308.144413967908
184,9,7.744428155556394,3336.3027059368824
185,9,7.993977686928334,3194.6280584327083
186,9,8.657604361275029,3292.5163545231403
187,9,8.331441651359023,2941.8482635267296
188,11,6.855320138527272,13176.752762786295
189,9,8.68931392967346,3275.255058982221
190,9,7.8595687246167225,3313.6235307052857
191,12,7.868020908784301,5377.326498443508
192,13,6.959859193929553,7103.696786309792
193,13,6.605842868667721,7723.371786150847
194,13,6.598360384516438,8031.869877568508
195,11,8.052854867276084,5204.527154507112
196,13,6.597567301723512,8051.1858601678005
197,11,5.956652136833875,6910.07761835133
198,13,6.402233593851786,7620.200324681918
199,13,6.836915059521448,7082.291336341924
200,13,6.82938382292614,7085.593887676479
201,11,6.313905937395621,12861.105004574234
202,13,6.418640566412458,7553.005496129709
203,12,7.853760700596979,4967.556614489644
204,12,6.836037230373882,7345.517643406643
205,13,7.274984574271568,6101.078193378392
206,3,7.741252933739769,2768.636550114177
207,3,7.815091774442511,2720.0718037112183
208,3,7.2090639543833746,2802.464761106214
209,2,10.130204353900757,1681.467118151022
210,5,8.411170102694696,3139.3572424594245
211,3,7.639567042266659,2713.6294198512187
212,5,8.50845868286232,3066.151441374907
213,6,8.518654563795858,3811.4252555613784
214,5,8.7213707710345,2950.511264499031
215,4,7.4746809170151485,3633.9062551783973
216,3,8.354352099999716,2603.980116280235
217,2,11.337193738901652,1319.3874265081467
218,3,7.499050017897179,2752.2908613470668
219,5,8.663728213642582,2982.525643448549
220,3,8.161129701615398,2717.3788022515237
221,2,8.220239678616272,1814.3595788530379
222,2,8.504251629390856,1754.3501687334
223,3,7.7102817084149,2648.568163631266
224,2,8.600682084215782,1747.051544870792
225,2,9.729863791366276,1584.8176416350088
226,3,8.50120026236166,2403.554115083498
227,5,7.745542580233028,3641.400636260971
228,5,8.453232971999945,3113.9471114133867
229,2,11.352644896170494,1317.5070867105928
230,3,7.9411989638192,2653.147610951053
231,4,7.852031946717177,3281.6978311039074
232,2,9.810878154632695,1544.1371907725077
233,3,7.672345596023916,2665.453755614936
234,5,7.729912450889606,3656.906971835245
235,2,10.155639089641133,1506.503787432124
236,3,8.606309516488086,2520.9841177606213
237,2,9.960408467180065,1716.009508048785
238,3,8.562760758125407,2527.7180602596995
239,3,7.643584299331781,2710.641348381516
240,2,8.540823133541656,1768.5816112774855
241,3,7.818279193544772,2723.366006827394
242,2,10.04479212138195,1529.0225691541348
243,3,8.550606814859869,2532.6829561798613
244,5,8.714440330496199,2954.1608103940976
245,5,8.267556372276253,3275.034726102683
246,3,7.874315681104662,2706.4439624753736
247,2,10.124159676079008,1682.1670457349194
248,5,7.720029313270121,3788.106273213718
249,5,8.760133484256835,2930.7514090144823
250,2,10.20152860900439,1650.5222386612304
251,3,7.641959659006101,2709.9972238252903
252,2,8.355827443328996,1787.8742625737245
253,3,7.918907806673982,2757.3601811713916
254,3,7.2133710805112905,2801.0073053221445
255,5,8.73646343313188,2942.4089553011872
256,3,8.433132429479027,2388.104005686252
257,3,8.509765270390439,2552.2528585057744
258,3,8.594600486339832,2515.076251554123
